radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.242817,0.423668,0.0,15557,0,0,0,0,7326
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.273841,0.464411,0.00535695,9427,0,0,0,0,4284
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.297726,0.511987,0.00156845,8926,0,0,0,0,4106
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,19,0,0,0,0,11,709,8,75,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,18,0.154867,0.284177,0.0,8178,0,0,0,0,3940
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.308271,0.52432,0.0023477,8306,0,0,0,0,3751
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.300902,0.510862,0.0,10864,0,0,0,0,4904
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,14,0.33453,0.556037,0.000686596,9467,0,0,0,0,4232
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.299425,0.509139,0.000509721,13733,0,0,0,0,6398
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,17,0.234652,0.413727,0.0,12559,0,0,0,0,5947
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,16,0.32463,0.546985,0.0,9269,0,0,0,0,4136
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,0,0,1,0,0,0,0,15,0.304695,0.518897,0.000638774,9393,0,0,0,0,4282
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
