original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,74,0.67,0.905339,0.69,0.773474,0.77,0.101674,0.79,0.0600227,0.67081,0.770804,0.099994,,
0,75,0.67,0.942507,0.69,0.824502,0.77,0.116201,0.79,0.0703215,0.677204,0.777062,0.099858,,
0,76,0.67,0.969088,0.69,0.87625,0.77,0.144823,0.79,0.0828539,0.684884,0.784466,0.099582,,
0,77,0.69,0.906763,0.71,0.743107,0.79,0.105032,0.81,0.0551606,0.690826,0.792018,0.101192,,
0,78,0.69,0.927973,0.71,0.78852,0.79,0.115351,0.81,0.0659942,0.694012,0.79622,0.102208,,
0,79,0.69,0.951142,0.71,0.850668,0.79,0.142085,0.81,0.0695035,0.70018,0.801597,0.101417,,
0,0,0.19,0.962271,0.21,0.871188,0.29,0.164483,0.31,0.0874105,0.203673,0.306733,0.10306,,
0,1,0.19,0.972166,0.21,0.896234,0.31,0.104492,0.33,0.0634297,0.209008,0.312188,0.10318,,
0,2,0.21,0.937158,0.23,0.783692,0.31,0.128894,0.33,0.072153,0.214843,0.320185,0.105342,,
0,3,0.21,0.958171,0.23,0.856036,0.31,0.144434,0.33,0.083383,0.221391,0.324556,0.103165,,
0,4,0.23,0.905431,0.25,0.746099,0.31,0.170986,0.33,0.0984204,0.230682,0.329565,0.098883,,
0,5,0.23,0.931411,0.25,0.803726,0.33,0.110095,0.35,0.0692592,0.23492,0.334944,0.100024,,
0,6,0.23,0.955629,0.25,0.851502,0.33,0.13392,0.35,0.0806125,0.240685,0.342726,0.102041,,
0,7,0.23,0.96975,0.25,0.894447,0.35,0.103367,0.37,0.049236,0.248525,0.351244,0.102719,,
0,8,0.25,0.914391,0.27,0.790568,0.35,0.107846,0.37,0.0635509,0.252324,0.353543,0.101219,,
0,9,0.25,0.952618,0.27,0.827258,0.35,0.123801,0.37,0.0794585,0.258395,0.360735,0.10234,,
0,10,0.25,0.964532,0.27,0.872819,0.35,0.165543,0.37,0.086547,0.264073,0.366594,0.102521,,
0,11,0.27,0.925186,0.29,0.778304,0.37,0.114443,0.39,0.0642616,0.273429,0.375756,0.102327,,
0,12,0.27,0.941758,0.29,0.821323,0.37,0.132675,0.39,0.0817308,0.276935,0.382828,0.105893,,
0,13,0.27,0.962212,0.29,0.876513,0.37,0.170274,0.39,0.0868245,0.284519,0.386842,0.102323,,
0,14,0.29,0.91601,0.31,0.768357,0.39,0.108761,0.41,0.0518267,0.292169,0.393078,0.100909,,
0,15,0.29,0.944157,0.31,0.813191,0.39,0.118222,0.41,0.0700619,0.296743,0.397567,0.100824,,
0,16,0.29,0.963449,0.31,0.876584,0.39,0.143468,0.41,0.0782791,0.304609,0.403336,0.098727,,
0,17,0.31,0.921881,0.33,0.758209,0.41,0.103448,0.43,0.0453515,0.312674,0.411187,0.098513,,
0,18,0.31,0.950131,0.33,0.825231,0.41,0.121476,0.43,0.0643992,0.318027,0.417525,0.099498,,
0,19,0.31,0.960298,0.33,0.86369,0.41,0.143266,0.43,0.0791815,0.322483,0.423503,0.10102,,
0,20,0.33,0.917431,0.35,0.76385,0.41,0.178799,0.43,0.0895479,0.33227,0.427658,0.095388,,
0,21,0.33,0.937571,0.35,0.816129,0.43,0.115561,0.45,0.0629001,0.336187,0.43591,0.099723,,
0,22,0.33,0.960129,0.35,0.866224,0.43,0.14875,0.45,0.0792561,0.342806,0.44403,0.101224,,
0,23,0.35,0.903787,0.37,0.751208,0.43,0.191942,0.45,0.0804564,0.350496,0.446494,0.095998,,
0,24,0.35,0.933672,0.37,0.796637,0.45,0.11378,0.47,0.0581461,0.354914,0.454954,0.10004,,
0,25,0.35,0.95332,0.37,0.854769,0.45,0.141456,0.47,0.0725042,0.360821,0.462025,0.101204,,
0,26,0.37,0.900038,0.39,0.711983,0.45,0.182319,0.47,0.0941353,0.370004,0.46867,0.098666,,
0,27,0.37,0.930822,0.39,0.793535,0.47,0.112831,0.49,0.0553633,0.37449,0.474465,0.099975,,
0,28,0.37,0.957304,0.39,0.852029,0.47,0.130689,0.49,0.0698519,0.380887,0.480089,0.099202,,
0,29,0.37,0.979093,0.39,0.897019,0.47,0.176489,0.49,0.0912604,0.389274,0.487949,0.098675,,
0,30,0.39,0.927514,0.41,0.789624,0.49,0.113703,0.51,0.0572306,0.393991,0.494853,0.100862,,
0,31,0.39,0.957992,0.41,0.843787,0.49,0.141414,0.51,0.0750365,0.400156,0.502478,0.102322,,
0,32,0.39,0.971892,0.41,0.896019,0.51,0.100146,0.53,0.0481253,0.408951,0.510056,0.101105,,
0,33,0.41,0.911518,0.43,0.778344,0.51,0.115396,0.53,0.0565064,0.41173,0.515229,0.103499,,
0,34,0.41,0.95608,0.43,0.850126,0.51,0.135094,0.53,0.0689256,0.420586,0.520607,0.100021,,
0,35,0.41,0.961629,0.43,0.886679,0.51,0.166028,0.53,0.0848698,0.426445,0.526271,0.099826,,
0,36,0.43,0.915597,0.45,0.773874,0.53,0.109017,0.55,0.0626077,0.432201,0.533886,0.101685,,
0,37,0.43,0.95029,0.45,0.816502,0.53,0.143166,0.55,0.0667823,0.437518,0.541302,0.103784,,
0,38,0.43,0.957216,0.45,0.863428,0.53,0.156623,0.55,0.0864973,0.442201,0.546149,0.103948,,
0,39,0.45,0.909194,0.47,0.758422,0.53,0.192576,0.55,0.0981775,0.45122,0.549614,0.098394,,
0,40,0.45,0.931801,0.47,0.807359,0.55,0.11876,0.57,0.0688965,0.455111,0.557525,0.102414,,
0,41,0.45,0.956906,0.47,0.850885,0.55,0.150016,0.57,0.0885555,0.460735,0.566276,0.105541,,
0,42,0.45,0.971788,0.47,0.896047,0.55,0.179313,0.57,0.0921771,0.468956,0.568204,0.099248,,
0,43,0.47,0.930847,0.49,0.795381,0.57,0.125872,0.59,0.0738488,0.474554,0.579946,0.105392,,
0,44,0.47,0.95122,0.49,0.835941,0.57,0.16226,0.59,0.0833811,0.478886,0.585786,0.1069,,
0,45,0.47,0.969225,0.49,0.898099,0.59,0.100912,0.61,0.0663972,0.489465,0.590528,0.101063,,
0,46,0.49,0.924155,0.51,0.786789,0.59,0.131691,0.61,0.0691787,0.493517,0.600139,0.106622,,
0,47,0.49,0.949635,0.51,0.846687,0.59,0.145566,0.61,0.0787519,0.499643,0.60364,0.103997,,
0,48,0.49,0.969729,0.51,0.895504,0.59,0.183039,0.61,0.0963029,0.508789,0.609148,0.100359,,
0,49,0.51,0.935926,0.53,0.794647,0.61,0.12416,0.63,0.0728804,0.515086,0.619423,0.104337,,
0,50,0.51,0.950617,0.53,0.853752,0.61,0.162154,0.63,0.0832091,0.520451,0.625746,0.105295,,
0,51,0.51,0.965214,0.53,0.881509,0.63,0.103154,0.65,0.0562868,0.525582,0.631346,0.105764,,
0,52,0.53,0.928322,0.55,0.800595,0.63,0.121638,0.65,0.0685663,0.534435,0.638154,0.103719,,
0,53,0.53,0.95392,0.55,0.838929,0.63,0.151016,0.65,0.0779562,0.539378,0.643966,0.104588,,
0,54,0.53,0.96669,0.55,0.892052,0.65,0.101134,0.67,0.0619765,0.54787,0.650579,0.102709,,
0,55,0.55,0.919255,0.57,0.789701,0.65,0.134014,0.67,0.0675676,0.552973,0.660238,0.107265,,
0,56,0.55,0.943182,0.57,0.845621,0.65,0.151948,0.67,0.0859617,0.558852,0.665745,0.106893,,
0,57,0.55,0.972347,0.57,0.886092,0.67,0.108108,0.69,0.0610179,0.566775,0.673444,0.106669,,
0,58,0.57,0.926118,0.59,0.79132,0.67,0.128486,0.69,0.0710211,0.573875,0.679914,0.106039,,
0,59,0.57,0.94856,0.59,0.832407,0.67,0.151239,0.69,0.082406,0.578361,0.684888,0.106527,,
0,60,0.57,0.961471,0.59,0.881454,0.69,0.102022,0.71,0.0527504,0.585364,0.690821,0.105457,,
0,61,0.59,0.930847,0.61,0.780169,0.69,0.119607,0.71,0.066118,0.594094,0.697331,0.103237,,
0,62,0.59,0.94951,0.61,0.852519,0.69,0.145131,0.71,0.0771889,0.600209,0.703285,0.103076,,
0,63,0.61,0.906262,0.63,0.730557,0.69,0.163065,0.71,0.0931448,0.610713,0.708039,0.097326,,
0,64,0.61,0.932397,0.63,0.795215,0.71,0.117317,0.73,0.0640652,0.614723,0.716504,0.101781,,
0,65,0.61,0.953181,0.63,0.836066,0.71,0.134687,0.73,0.0715558,0.619082,0.720989,0.101907,,
0,66,0.61,0.96083,0.63,0.881296,0.71,0.159295,0.73,0.087795,0.625297,0.726586,0.101289,,
0,67,0.63,0.923616,0.65,0.765098,0.73,0.107441,0.75,0.0637054,0.63298,0.733403,0.100423,,
0,68,0.63,0.939371,0.65,0.823794,0.73,0.135975,0.75,0.0685698,0.636813,0.740674,0.103861,,
0,69,0.63,0.965897,0.65,0.876171,0.73,0.163898,0.75,0.0908824,0.644688,0.747503,0.102815,,
0,70,0.63,0.975683,0.65,0.897665,0.73,0.194408,0.75,0.0938871,0.649401,0.748784,0.099383,,
0,71,0.65,0.932467,0.67,0.805887,0.75,0.140081,0.77,0.0734562,0.65513,0.762032,0.106902,,
0,72,0.65,0.956522,0.67,0.845785,0.75,0.154384,0.77,0.0946574,0.660208,0.768211,0.108003,,
0,73,0.67,0.902928,0.69,0.737352,0.77,0.110903,0.79,0.0647315,0.670354,0.774723,0.104369,,
0,74,0.67,0.934002,0.69,0.781341,0.77,0.122524,0.79,0.0816156,0.674455,0.781012,0.106557,,
0,75,0.67,0.960267,0.69,0.85502,0.77,0.140927,0.79,0.0828793,0.681452,0.784101,0.102649,,
0,76,0.69,0.900515,0.71,0.748479,0.77,0.166122,0.79,0.0999146,0.690068,0.789974,0.099906,,
0,77,0.69,0.931303,0.71,0.805378,0.79,0.102937,0.81,0.0716743,0.694972,0.791879,0.096907,,
0,0,0.19,0.964037,0.21,0.884907,0.31,0.102358,0.33,0.057532,0.206185,0.311052,0.104867,,
0,1,0.21,0.904378,0.23,0.74538,0.31,0.119157,0.33,0.068149,0.210551,0.317511,0.10696,,
0,2,0.21,0.934463,0.23,0.817048,0.31,0.141087,0.33,0.0769452,0.21587,0.322811,0.106941,,
0,3,0.21,0.959568,0.23,0.869094,0.31,0.161405,0.33,0.0992614,0.223168,0.329762,0.106594,,
0,4,0.23,0.904073,0.25,0.745939,0.33,0.113086,0.35,0.0666478,0.230515,0.335636,0.105121,,
0,5,0.23,0.933459,0.25,0.823237,0.33,0.139697,0.35,0.0813821,0.236071,0.343615,0.107544,,
0,6,0.23,0.956343,0.25,0.86747,0.33,0.159128,0.35,0.0929269,0.242679,0.347863,0.105184,,
0,7,0.23,0.972004,0.25,0.884521,0.35,0.103684,0.37,0.0584683,0.246461,0.35163,0.105169,,
0,8,0.25,0.932106,0.27,0.78711,0.35,0.132339,0.37,0.0745743,0.254429,0.361197,0.106768,,
0,9,0.25,0.952874,0.27,0.859691,0.35,0.158787,0.37,0.0738989,0.261348,0.36385,0.102502,,
0,10,0.25,0.967082,0.27,0.896218,0.37,0.101347,0.39,0.0563462,0.268933,0.370599,0.101666,,
0,11,0.27,0.928356,0.29,0.790882,0.37,0.124963,0.39,0.069659,0.274125,0.379028,0.104903,,
0,12,0.27,0.943861,0.29,0.844543,0.37,0.154606,0.39,0.0990538,0.278832,0.389659,0.110827,,
0,13,0.27,0.96487,0.29,0.885561,0.39,0.115065,0.41,0.0650499,0.286359,0.396024,0.109665,,
0,14,0.29,0.936806,0.31,0.797825,0.39,0.118115,0.41,0.0752593,0.295297,0.398454,0.103157,,
0,15,0.29,0.959227,0.31,0.867484,0.39,0.138827,0.41,0.0723821,0.302912,0.401687,0.098775,,
0,16,0.29,0.965789,0.31,0.899636,0.39,0.169241,0.41,0.0930729,0.30989,0.408181,0.098291,,
0,17,0.31,0.935966,0.33,0.807675,0.41,0.11725,0.43,0.0717427,0.315607,0.417581,0.101974,,
0,18,0.31,0.956156,0.33,0.856833,0.41,0.137436,0.43,0.0881769,0.321308,0.4252,0.103892,,
0,19,0.31,0.97077,0.33,0.897344,0.41,0.164189,0.43,0.0904175,0.329277,0.427402,0.098125,,
0,20,0.33,0.930292,0.35,0.793483,0.43,0.112346,0.45,0.0615778,0.334428,0.434864,0.100436,,
0,21,0.33,0.952089,0.35,0.853333,0.43,0.149211,0.45,0.0772134,0.340549,0.44367,0.103121,,
0,22,0.33,0.970448,0.35,0.88653,0.43,0.160127,0.45,0.0964912,0.34679,0.448897,0.102107,,
0,23,0.35,0.931088,0.37,0.79102,0.45,0.109726,0.47,0.0716804,0.354439,0.455113,0.100674,,
0,24,0.35,0.952157,0.37,0.843073,0.45,0.126092,0.47,0.0769231,0.359563,0.460613,0.10105,,
0,25,0.35,0.969072,0.37,0.888318,0.45,0.158069,0.47,0.0925814,0.367107,0.467734,0.100627,,
0,26,0.37,0.923582,0.39,0.776387,0.47,0.109442,0.49,0.0649538,0.373204,0.474245,0.101041,,
0,27,0.37,0.962327,0.39,0.828246,0.47,0.122654,0.49,0.0701193,0.379297,0.478624,0.099327,,
0,28,0.37,0.97208,0.39,0.892633,0.47,0.14371,0.49,0.0906855,0.388145,0.486487,0.098342,,
0,29,0.39,0.917556,0.41,0.768822,0.49,0.108848,0.51,0.0599713,0.392361,0.493621,0.10126,,
0,30,0.39,0.936846,0.41,0.822601,0.49,0.127166,0.51,0.0734185,0.39645,0.500109,0.103659,,
0,31,0.39,0.963262,0.41,0.865045,0.49,0.158081,0.51,0.084058,0.402882,0.505693,0.102811,,
0,32,0.39,0.974585,0.41,0.898062,0.49,0.182408,0.51,0.0960621,0.409493,0.509088,0.099595,,
0,33,0.41,0.935569,0.43,0.790659,0.51,0.109782,0.53,0.0672646,0.414909,0.514601,0.099692,,
0,34,0.41,0.957284,0.43,0.853015,0.51,0.144451,0.53,0.0813821,0.420988,0.524096,0.103108,,
0,35,0.41,0.969336,0.43,0.891156,0.51,0.168586,0.53,0.0983995,0.427738,0.529544,0.101806,,
0,36,0.43,0.943323,0.45,0.788369,0.53,0.120259,0.55,0.0636338,0.435592,0.537155,0.101563,,
0,37,0.43,0.956505,0.45,0.837536,0.53,0.126797,0.55,0.0700581,0.439499,0.539446,0.099947,,
0,38,0.43,0.970117,0.45,0.885691,0.53,0.157247,0.55,0.0933413,0.44661,0.547916,0.101306,,
0,39,0.45,0.930956,0.47,0.777143,0.55,0.113864,0.57,0.0594256,0.454025,0.555093,0.101068,,
0,40,0.45,0.953599,0.47,0.83915,0.55,0.13454,0.57,0.0778512,0.459366,0.562186,0.10282,,
0,41,0.45,0.972707,0.47,0.880905,0.55,0.169251,0.57,0.0992679,0.46584,0.569791,0.103951,,
0,42,0.47,0.916443,0.49,0.766978,0.57,0.118246,0.59,0.0625,0.4722,0.576546,0.104346,,
0,43,0.47,0.947133,0.49,0.813836,0.57,0.141898,0.59,0.0837424,0.477072,0.584409,0.107337,,
0,44,0.47,0.965007,0.49,0.872098,0.57,0.173286,0.59,0.0938135,0.483994,0.588443,0.104449,,
0,45,0.49,0.900555,0.51,0.769328,0.59,0.118655,0.61,0.0710125,0.490085,0.597831,0.107746,,
0,46,0.49,0.940476,0.51,0.816901,0.59,0.135177,0.61,0.0786483,0.496551,0.602446,0.105895,,
0,47,0.49,0.957711,0.51,0.874654,0.61,0.103972,0.63,0.0489807,0.503897,0.611445,0.107548,,
0,48,0.51,0.90794,0.53,0.748817,0.61,0.118809,0.63,0.0634286,0.510998,0.616793,0.105795,,
0,49,0.51,0.936459,0.53,0.801802,0.61,0.148679,0.63,0.0851819,0.515415,0.625333,0.109918,,
0,50,0.51,0.953903,0.53,0.867201,0.63,0.109409,0.65,0.0602102,0.522434,0.633825,0.111391,,
0,51,0.53,0.914944,0.55,0.749361,0.63,0.119427,0.65,0.0755946,0.531805,0.638864,0.107059,,
0,52,0.53,0.941617,0.55,0.827957,0.63,0.135593,0.65,0.0864234,0.537323,0.644478,0.107155,,
0,53,0.53,0.963927,0.55,0.871227,0.63,0.173956,0.65,0.0882177,0.543792,0.647252,0.10346,,
0,54,0.55,0.921147,0.57,0.763853,0.65,0.116758,0.67,0.0631579,0.552689,0.656253,0.103564,,
0,55,0.55,0.940804,0.57,0.821413,0.65,0.152505,0.67,0.0789627,0.556835,0.664279,0.107444,,
0,56,0.55,0.966341,0.57,0.879317,0.67,0.100118,0.69,0.0523677,0.565247,0.670049,0.104802,,
0,57,0.57,0.923901,0.59,0.768328,0.67,0.116328,0.69,0.0584509,0.573073,0.675642,0.102569,,
0,58,0.57,0.944444,0.59,0.827238,0.67,0.129887,0.69,0.0810265,0.577584,0.682234,0.10465,,
0,59,0.57,0.963681,0.59,0.886548,0.67,0.15382,0.69,0.0938871,0.586512,0.68796,0.101448,,
0,60,0.59,0.924579,0.61,0.757885,0.69,0.104694,0.71,0.0672887,0.592949,0.69251,0.099561,,
0,61,0.59,0.933651,0.61,0.809337,0.69,0.128857,0.71,0.0792051,0.595414,0.701624,0.10621,,
0,62,0.59,0.959263,0.61,0.856356,0.69,0.149712,0.71,0.0769446,0.601518,0.703663,0.102145,,
0,63,0.59,0.973576,0.61,0.889605,0.69,0.174464,0.71,0.095016,0.607524,0.708745,0.101221,,
0,64,0.61,0.919695,0.63,0.79468,0.71,0.121175,0.73,0.0753483,0.613151,0.719241,0.10609,,
0,65,0.61,0.955477,0.63,0.848617,0.71,0.163285,0.73,0.0907716,0.620383,0.727455,0.107072,,
0,66,0.63,0.900079,0.65,0.743933,0.73,0.108411,0.75,0.0676977,0.63001,0.734132,0.104122,,
0,67,0.63,0.932873,0.65,0.811159,0.73,0.138376,0.75,0.0774105,0.635402,0.742589,0.107187,,
0,68,0.63,0.959016,0.65,0.851514,0.75,0.100146,0.77,0.0517534,0.64098,0.75006,0.10908,,
0,69,0.63,0.963476,0.65,0.887951,0.75,0.115859,0.77,0.0661061,0.646809,0.756375,0.109566,,
0,70,0.65,0.923106,0.67,0.803397,0.75,0.120916,0.77,0.0765396,0.65386,0.759427,0.105567,,
0,71,0.65,0.955492,0.67,0.851882,0.75,0.152657,0.77,0.0751494,0.660712,0.763588,0.102876,,
0,72,0.67,0.901345,0.69,0.741497,0.77,0.103499,0.79,0.0613789,0.670168,0.771661,0.101493,,
0,73,0.67,0.930425,0.69,0.808396,0.77,0.124248,0.79,0.0762712,0.674987,0.780108,0.105121,,
0,74,0.67,0.964154,0.69,0.850589,0.77,0.152107,0.79,0.0930646,0.681298,0.787651,0.106353,,
0,75,0.69,0.905107,0.71,0.730976,0.77,0.171189,0.79,0.098473,0.690587,0.78958,0.098993,,
0,76,0.69,0.926999,0.71,0.801968,0.79,0.120746,0.81,0.0686414,0.694319,0.797963,0.103644,,
0,77,0.69,0.953763,0.71,0.837716,0.79,0.152384,0.81,0.078853,0.699266,0.804248,0.104982,,
0,0,0.19,0.96389,0.21,0.865788,0.29,0.177211,0.31,0.095826,0.203025,0.308974,0.105949,,
0,1,0.21,0.922591,0.23,0.758439,0.31,0.117647,0.33,0.0592806,0.212752,0.316047,0.103295,,
0,2,0.21,0.934766,0.23,0.810496,0.31,0.138932,0.33,0.0783681,0.215595,0.322857,0.107262,,
0,3,0.21,0.956125,0.23,0.862096,0.31,0.164846,0.33,0.0915762,0.221938,0.327701,0.105763,,
0,4,0.23,0.903595,0.25,0.746526,0.33,0.116243,0.35,0.0659562,0.230458,0.33646,0.106002,,
0,5,0.23,0.924259,0.25,0.793982,0.33,0.134315,0.35,0.0810259,0.233724,0.342879,0.109155,,
0,6,0.23,0.954188,0.25,0.865868,0.33,0.158047,0.35,0.0916545,0.242271,0.347486,0.105215,,
0,7,0.25,0.913595,0.27,0.746231,0.35,0.113916,0.37,0.06866,0.251625,0.35615,0.104525,,
0,8,0.25,0.938406,0.27,0.811231,0.35,0.123897,0.37,0.0681947,0.25604,0.35858,0.10254,,
0,9,0.25,0.955877,0.27,0.851012,0.35,0.142902,0.37,0.0840164,0.260657,0.364571,0.103914,,
0,10,0.27,0.906178,0.29,0.719595,0.37,0.115123,0.39,0.0575089,0.270662,0.37525,0.104588,,
0,11,0.27,0.92891,0.29,0.7825,0.37,0.131682,0.39,0.07163,0.273949,0.380552,0.106603,,
0,12,0.27,0.9479,0.29,0.856103,0.37,0.142193,0.39,0.0833095,0.280436,0.384331,0.103895,,
0,13,0.27,0.968773,0.29,0.891261,0.39,0.108456,0.41,0.0602064,0.287745,0.393505,0.10576,,
0,14,0.29,0.914942,0.31,0.771321,0.39,0.125306,0.41,0.0718704,0.292081,0.399472,0.107391,,
0,15,0.29,0.939051,0.31,0.829712,0.39,0.15976,0.41,0.0813887,0.297143,0.40525,0.108107,,
0,16,0.29,0.965108,0.31,0.883819,0.41,0.103717,0.43,0.0550859,0.306019,0.411529,0.10551,,
0,17,0.31,0.924331,0.33,0.784772,0.41,0.122933,0.43,0.066494,0.313487,0.418127,0.10464,,
0,18,0.31,0.953341,0.33,0.850753,0.41,0.158083,0.43,0.0759685,0.320399,0.424147,0.103748,,
0,19,0.31,0.970835,0.33,0.879079,0.41,0.179719,0.43,0.0976132,0.32544,0.429419,0.103979,,
0,20,0.33,0.922364,0.35,0.782255,0.43,0.114137,0.45,0.066048,0.333192,0.43588,0.102688,,
0,21,0.33,0.946468,0.35,0.833462,0.43,0.14401,0.45,0.0781159,0.338224,0.443358,0.105134,,
0,22,0.33,0.969146,0.35,0.87841,0.43,0.167436,0.45,0.0991879,0.345241,0.449762,0.104521,,
0,23,0.35,0.92287,0.37,0.793119,0.45,0.118909,0.47,0.0595171,0.353525,0.456368,0.102843,,
0,24,0.35,0.95341,0.37,0.841188,0.45,0.14003,0.47,0.0766325,0.359519,0.462628,0.103109,,
0,25,0.35,0.962938,0.37,0.882825,0.45,0.153822,0.47,0.0886191,0.365712,0.466509,0.100797,,
0,26,0.37,0.922736,0.39,0.769594,0.47,0.118386,0.49,0.059795,0.372969,0.476276,0.103307,,
0,27,0.37,0.949633,0.39,0.83245,0.47,0.127527,0.49,0.06875,0.378471,0.479367,0.100896,,
0,28,0.37,0.962258,0.39,0.873767,0.47,0.17248,0.49,0.0872541,0.384071,0.487009,0.102938,,
0,29,0.39,0.919129,0.41,0.755274,0.49,0.105043,0.51,0.0636238,0.392335,0.492435,0.1001,,
0,30,0.39,0.938118,0.41,0.805794,0.49,0.137732,0.51,0.0825893,0.395761,0.503685,0.107924,,
0,31,0.39,0.95884,0.41,0.85703,0.49,0.160399,0.51,0.0922006,0.401559,0.507713,0.106154,,
0,32,0.41,0.9137,0.43,0.763059,0.51,0.110534,0.53,0.0573427,0.411819,0.513961,0.102142,,
0,33,0.41,0.940529,0.43,0.813328,0.51,0.12554,0.53,0.0703191,0.416372,0.51925,0.102878,,
0,34,0.41,0.966248,0.43,0.85761,0.51,0.162813,0.53,0.0820301,0.422196,0.525551,0.103355,,
0,35,0.43,0.904504,0.45,0.729412,0.53,0.101288,0.55,0.0574001,0.430514,0.530587,0.100073,,
0,36,0.43,0.92849,0.45,0.808529,0.53,0.123169,0.55,0.0658784,0.43475,0.538088,0.103338,,
0,37,0.43,0.953497,0.45,0.844135,0.53,0.157207,0.55,0.0798122,0.439783,0.544783,0.105,,
0,38,0.43,0.969643,0.45,0.898345,0.55,0.106736,0.57,0.0546641,0.449536,0.552587,0.103051,,
0,39,0.45,0.933308,0.47,0.784081,0.55,0.120751,0.57,0.0706331,0.454464,0.558281,0.103817,,
0,40,0.45,0.959454,0.47,0.846121,0.55,0.157075,0.57,0.0792846,0.460492,0.564674,0.104182,,
0,41,0.45,0.96999,0.47,0.898431,0.55,0.176836,0.57,0.0975464,0.469561,0.569381,0.09982,,
0,42,0.47,0.93685,0.49,0.811139,0.57,0.108267,0.59,0.0636183,0.475863,0.573703,0.09784,,
0,43,0.47,0.962284,0.49,0.869077,0.57,0.138698,0.59,0.0687629,0.483365,0.581067,0.097702,,
0,44,0.47,0.97256,0.49,0.897872,0.57,0.174494,0.59,0.0916838,0.48943,0.587992,0.098562,,
0,45,0.49,0.924818,0.51,0.791006,0.59,0.119233,0.61,0.0623707,0.493709,0.596765,0.103056,,
0,46,0.49,0.951773,0.51,0.846771,0.59,0.143038,0.61,0.0773104,0.499861,0.603096,0.103235,,
0,47,0.49,0.962064,0.51,0.886061,0.59,0.157701,0.61,0.098652,0.506332,0.609543,0.103211,,
0,48,0.51,0.916475,0.53,0.759471,0.61,0.112962,0.63,0.0710444,0.512099,0.616185,0.104086,,
0,49,0.51,0.949445,0.53,0.842446,0.61,0.147068,0.63,0.0850628,0.519242,0.625182,0.10594,,
0,50,0.51,0.963219,0.53,0.878431,0.63,0.108084,0.65,0.0601248,0.524912,0.633371,0.108459,,
0,51,0.53,0.927726,0.55,0.747117,0.63,0.11954,0.65,0.0727427,0.53307,0.638351,0.105281,,
0,52,0.53,0.933382,0.55,0.824245,0.63,0.144992,0.65,0.0905943,0.536117,0.646542,0.110425,,
0,53,0.53,0.968594,0.55,0.862828,0.65,0.106331,0.67,0.0616222,0.542971,0.652832,0.109861,,
0,54,0.55,0.906064,0.57,0.752377,0.65,0.123972,0.67,0.078125,0.550789,0.660457,0.109668,,
0,55,0.55,0.940509,0.57,0.825673,0.65,0.154663,0.67,0.0861565,0.557055,0.665958,0.108903,,
0,56,0.55,0.96765,0.57,0.884345,0.67,0.109286,0.69,0.0626986,0.566242,0.673986,0.107744,,
0,57,0.57,0.904437,0.59,0.767581,0.67,0.129669,0.69,0.0704807,0.570648,0.680025,0.109377,,
0,58,0.57,0.945742,0.59,0.835453,0.67,0.150144,0.69,0.08226,0.578295,0.684773,0.106478,,
0,59,0.57,0.960403,0.59,0.888981,0.67,0.169536,0.69,0.0911882,0.586914,0.687751,0.100837,,
0,60,0.59,0.923137,0.61,0.774817,0.69,0.111842,0.71,0.0646315,0.59312,0.695017,0.101897,,
0,61,0.59,0.953429,0.61,0.836059,0.69,0.138663,0.71,0.0848027,0.599104,0.704357,0.105253,,
0,62,0.59,0.964578,0.61,0.891736,0.69,0.154843,0.71,0.0995633,0.607731,0.709842,0.102111,,
0,63,0.61,0.92025,0.63,0.768498,0.71,0.110845,0.73,0.0683853,0.612669,0.715108,0.102439,,
0,64,0.61,0.945742,0.63,0.839333,0.71,0.140157,0.73,0.075976,0.618597,0.722514,0.103917,,
0,65,0.61,0.968311,0.63,0.870036,0.71,0.164065,0.73,0.0886493,0.623902,0.72699,0.103088,,
0,66,0.63,0.902256,0.65,0.767018,0.73,0.116553,0.75,0.066948,0.630334,0.736674,0.10634,,
0,67,0.63,0.936083,0.65,0.817613,0.73,0.133291,0.75,0.0821555,0.636091,0.743021,0.10693,,
0,68,0.63,0.960517,0.65,0.871763,0.75,0.101798,0.77,0.060775,0.643637,0.750877,0.10724,,
0,69,0.65,0.921063,0.67,0.772747,0.75,0.11403,0.77,0.0728534,0.65284,0.756815,0.103975,,
0,70,0.65,0.94658,0.67,0.810089,0.75,0.142997,0.77,0.0830633,0.656825,0.764348,0.107523,,
0,71,0.65,0.957089,0.67,0.88351,0.75,0.168835,0.77,0.0867594,0.665518,0.766774,0.101256,,
0,72,0.67,0.911332,0.69,0.769787,0.77,0.114454,0.79,0.0629809,0.671601,0.775616,0.104015,,
0,73,0.67,0.946493,0.69,0.820177,0.77,0.137053,0.79,0.0862557,0.677361,0.784589,0.107228,,
0,74,0.67,0.952537,0.69,0.87329,0.79,0.100762,0.81,0.0525447,0.683259,0.790316,0.107057,,
0,75,0.69,0.908119,0.71,0.760804,0.79,0.106998,0.81,0.0617039,0.691102,0.79309,0.101988,,
0,76,0.69,0.932457,0.71,0.811024,0.79,0.130788,0.81,0.0742345,0.695346,0.800888,0.105542,,
0,0,0.19,0.962144,0.21,0.87037,0.29,0.15955,0.31,0.0835287,0.203543,0.305667,0.102124,,
