original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
4,7,0.31,0.911219,0.33,0.827206,0.51,0.109741,0.53,0.0740531,0.312671,0.515459,0.202788,,
4,8,0.31,0.937775,0.33,0.874209,0.51,0.11459,0.53,0.0875362,0.321885,0.520786,0.198901,,
4,9,0.33,0.911869,0.35,0.859412,0.51,0.141042,0.53,0.0960942,0.334525,0.528262,0.193737,,
4,10,0.33,0.940529,0.35,0.889764,0.53,0.121803,0.55,0.0970655,0.345967,0.547627,0.20166,,
4,11,0.35,0.923552,0.37,0.880391,0.55,0.114754,0.57,0.0862069,0.360914,0.560337,0.199423,,
4,12,0.37,0.92233,0.39,0.825976,0.55,0.142591,0.57,0.0942675,0.374635,0.567627,0.192992,,
4,13,0.37,0.935199,0.39,0.880407,0.57,0.121495,0.59,0.0974063,0.382848,0.587847,0.204999,,
4,14,0.39,0.917819,0.41,0.85087,0.59,0.109471,0.61,0.0766378,0.395323,0.595769,0.200446,,
4,15,0.39,0.94,0.41,0.884554,0.59,0.147727,0.61,0.0829466,0.404428,0.604735,0.200307,,
4,16,0.41,0.933384,0.43,0.866889,0.61,0.107054,0.63,0.0731707,0.420041,0.614164,0.194123,,
4,17,0.43,0.908522,0.45,0.839315,0.61,0.127753,0.63,0.0988817,0.432463,0.629225,0.196762,,
4,18,0.43,0.931579,0.45,0.897249,0.63,0.11856,0.65,0.0829493,0.448397,0.640424,0.192027,,
4,19,0.45,0.917226,0.47,0.85008,0.65,0.109792,0.67,0.0902696,0.455131,0.660032,0.204901,,
4,20,0.47,0.904163,0.49,0.813366,0.65,0.101737,0.67,0.0913405,0.470917,0.653342,0.182425,,
4,21,0.47,0.909587,0.49,0.862957,0.67,0.105846,0.69,0.0794118,0.474112,0.674423,0.200311,,
4,22,0.49,0.90799,0.51,0.845257,0.67,0.15408,0.69,0.0914808,0.492547,0.687278,0.194731,,
4,23,0.49,0.937453,0.51,0.887207,0.69,0.110012,0.71,0.083524,0.504908,0.69756,0.192652,,
4,24,0.51,0.924647,0.53,0.863562,0.71,0.105042,0.73,0.0925926,0.51807,0.7181,0.20003,,
4,25,0.53,0.922619,0.55,0.820714,0.73,0.100912,0.75,0.0732123,0.534439,0.730658,0.196219,,
4,26,0.53,0.933333,0.55,0.87907,0.73,0.105427,0.75,0.0923345,0.542286,0.73829,0.196004,,
4,27,0.55,0.911422,0.57,0.850452,0.75,0.120743,0.77,0.0898204,0.553747,0.763416,0.209669,,
4,28,0.57,0.912541,0.59,0.81864,0.75,0.134981,0.77,0.0894895,0.572671,0.765379,0.192708,,
4,29,0.57,0.928729,0.59,0.877344,0.77,0.118959,0.79,0.084873,0.581182,0.781124,0.199942,,
4,30,0.59,0.900968,0.61,0.828407,0.79,0.117786,0.81,0.0738372,0.590267,0.798094,0.207827,,
4,31,0.61,0.900398,0.63,0.822496,0.79,0.123479,0.81,0.0833333,0.610102,0.801697,0.191595,,
4,32,0.61,0.923497,0.63,0.856225,0.81,0.10583,0.83,0.0845938,0.616986,0.815491,0.198505,,
4,33,0.63,0.911075,0.65,0.841402,0.83,0.109091,0.85,0.0729761,0.633179,0.835034,0.201855,,
4,34,0.63,0.939259,0.65,0.884554,0.83,0.113033,0.85,0.0831869,0.644353,0.838733,0.19438,,
4,35,0.65,0.904915,0.67,0.861296,0.85,0.107629,0.87,0.0711167,0.652254,0.854179,0.201925,,
4,36,0.67,0.909231,0.69,0.826324,0.85,0.130835,0.87,0.0917933,0.672227,0.865796,0.193569,,
4,37,0.67,0.929235,0.69,0.877323,0.87,0.116736,0.89,0.0859332,0.681263,0.880867,0.199604,,
4,38,0.69,0.913755,0.71,0.857704,0.89,0.106308,0.91,0.0803167,0.694908,0.894854,0.199946,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
5,0,0.21,0.931145,0.23,0.85617,0.43,0.100998,0.45,0.0718841,0.218308,0.430686,0.212378,,
5,1,0.23,0.912646,0.25,0.841338,0.43,0.107448,0.45,0.0808019,0.233547,0.43559,0.202043,,
5,2,0.23,0.926792,0.25,0.885141,0.43,0.127004,0.45,0.0850662,0.242865,0.442878,0.200013,,
5,3,0.25,0.937349,0.27,0.883741,0.45,0.123821,0.47,0.0951821,0.263934,0.466635,0.202701,,
5,4,0.27,0.911497,0.29,0.841709,0.47,0.119385,0.49,0.0673458,0.273295,0.47745,0.204155,,
5,5,0.27,0.941954,0.29,0.871632,0.49,0.10316,0.51,0.0573066,0.281932,0.491378,0.209446,,
5,6,0.29,0.92278,0.31,0.867565,0.49,0.114013,0.51,0.0878338,0.298251,0.500705,0.202454,,
5,7,0.31,0.911934,0.33,0.844029,0.51,0.122293,0.53,0.0902857,0.313515,0.52393,0.210415,,
5,8,0.31,0.940951,0.33,0.88664,0.51,0.125497,0.53,0.0978391,0.32508,0.528437,0.203357,,
5,9,0.33,0.929927,0.35,0.86289,0.53,0.108125,0.55,0.0792254,0.338929,0.535623,0.196694,,
5,10,0.35,0.911643,0.37,0.853399,0.55,0.109005,0.57,0.0684211,0.353998,0.554438,0.20044,,
5,11,0.35,0.92868,0.37,0.886381,0.55,0.144881,0.57,0.0986728,0.363561,0.569426,0.205865,,
5,12,0.37,0.914759,0.39,0.858203,0.57,0.124923,0.59,0.0888369,0.375219,0.583813,0.208594,,
5,13,0.39,0.917479,0.41,0.825059,0.59,0.106358,0.61,0.0809578,0.393783,0.595006,0.201223,,
5,14,0.39,0.943218,0.41,0.896125,0.61,0.100793,0.63,0.0697541,0.408354,0.610511,0.202157,,
5,15,0.41,0.921272,0.43,0.875618,0.61,0.108479,0.63,0.0796512,0.419319,0.615883,0.196564,,
5,16,0.43,0.920952,0.45,0.83747,0.61,0.130518,0.63,0.0956057,0.43502,0.627483,0.192463,,
5,17,0.43,0.944812,0.45,0.893155,0.63,0.13849,0.65,0.0804935,0.44735,0.643273,0.195923,,
5,18,0.45,0.930609,0.47,0.859428,0.65,0.113286,0.67,0.0980512,0.4586,0.667442,0.208842,,
5,19,0.47,0.901546,0.49,0.843014,0.67,0.112923,0.69,0.0722284,0.470528,0.676351,0.205823,,
5,20,0.47,0.925499,0.49,0.890048,0.67,0.121815,0.69,0.0921362,0.484385,0.684701,0.200316,,
5,21,0.49,0.923865,0.51,0.846397,0.69,0.103427,0.71,0.0805882,0.496161,0.693001,0.19684,,
5,22,0.49,0.959034,0.51,0.880608,0.69,0.142857,0.71,0.0877931,0.505055,0.705566,0.200511,,
5,23,0.51,0.937931,0.53,0.881643,0.71,0.101582,0.73,0.089751,0.523477,0.712674,0.189197,,
5,24,0.53,0.906813,0.55,0.858721,0.73,0.103929,0.75,0.0776819,0.532833,0.732994,0.200161,,
5,25,0.55,0.900998,0.57,0.820747,0.73,0.109178,0.75,0.0836897,0.550249,0.737202,0.186953,,
5,26,0.55,0.916541,0.57,0.868782,0.75,0.122966,0.77,0.0913649,0.556927,0.764535,0.207608,,
5,27,0.57,0.907563,0.59,0.840722,0.75,0.132145,0.77,0.094431,0.572263,0.767047,0.194784,,
5,28,0.57,0.9293,0.59,0.884992,0.77,0.110299,0.79,0.0900955,0.583226,0.780195,0.196969,,
5,29,0.59,0.930029,0.61,0.861676,0.79,0.11639,0.81,0.0794702,0.598786,0.798879,0.200093,,
5,30,0.59,0.947331,0.61,0.895321,0.81,0.101614,0.83,0.0660216,0.608201,0.810907,0.202706,,
5,31,0.61,0.934475,0.63,0.868358,0.81,0.120482,0.83,0.0833333,0.620428,0.821027,0.200599,,
5,32,0.63,0.92067,0.65,0.840998,0.81,0.158607,0.83,0.0955671,0.635189,0.828594,0.193405,,
5,33,0.63,0.933824,0.65,0.890347,0.83,0.130812,0.85,0.0871534,0.645559,0.844115,0.198556,,
5,34,0.65,0.921296,0.67,0.885077,0.85,0.100897,0.87,0.0842533,0.66176,0.851078,0.189318,,
5,35,0.67,0.916735,0.69,0.833473,0.87,0.102053,0.89,0.0750577,0.67402,0.871521,0.197501,,
5,36,0.67,0.947368,0.69,0.894167,0.87,0.123381,0.89,0.0930646,0.687807,0.885425,0.197618,,
5,37,0.69,0.925475,0.71,0.864754,0.89,0.116814,0.91,0.0876116,0.698391,0.901515,0.203124,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
5,0,0.21,0.900688,0.23,0.856448,0.41,0.104673,0.43,0.0835876,0.210311,0.414432,0.204121,,
5,1,0.21,0.93073,0.23,0.878694,0.41,0.120205,0.43,0.0889303,0.221811,0.422921,0.20111,,
5,2,0.23,0.925287,0.25,0.859721,0.43,0.103087,0.45,0.0790109,0.237713,0.432564,0.194851,,
5,3,0.25,0.916732,0.27,0.822258,0.45,0.103368,0.47,0.0839002,0.253542,0.45346,0.199918,,
5,4,0.25,0.927147,0.27,0.894737,0.45,0.132576,0.47,0.0972389,0.266752,0.468437,0.201685,,
5,5,0.27,0.907321,0.29,0.837308,0.47,0.10799,0.49,0.0995875,0.272091,0.489018,0.216927,,
5,6,0.27,0.945387,0.29,0.874601,0.49,0.116088,0.51,0.0836278,0.282824,0.499912,0.217088,,
5,7,0.29,0.936282,0.31,0.895223,0.49,0.134211,0.51,0.0904733,0.307673,0.505644,0.197971,,
5,8,0.31,0.915186,0.33,0.877751,0.51,0.115528,0.53,0.0908026,0.318113,0.52256,0.204447,,
5,9,0.33,0.901454,0.35,0.839765,0.53,0.101202,0.55,0.0586841,0.330471,0.530565,0.200094,,
5,10,0.33,0.933702,0.35,0.88748,0.53,0.115313,0.55,0.0755915,0.344583,0.53771,0.193127,,
5,11,0.35,0.923465,0.37,0.8735,0.55,0.103427,0.57,0.0746356,0.359393,0.552381,0.192988,,
5,12,0.37,0.916252,0.39,0.846154,0.55,0.130916,0.57,0.083912,0.374637,0.563155,0.188518,,
5,13,0.37,0.937926,0.39,0.873428,0.57,0.100178,0.59,0.0949074,0.38176,0.570675,0.188915,,
5,14,0.39,0.926849,0.41,0.868377,0.57,0.143723,0.59,0.0990453,0.399184,0.589573,0.190389,,
5,15,0.39,0.917598,0.41,0.894698,0.59,0.12659,0.61,0.0945946,0.405369,0.606621,0.201252,,
5,16,0.41,0.929217,0.43,0.867555,0.59,0.149263,0.61,0.0987357,0.419477,0.6095,0.190023,,
5,17,0.43,0.901899,0.45,0.835209,0.63,0.110266,0.65,0.074834,0.43057,0.635795,0.205225,,
5,18,0.43,0.931217,0.45,0.884185,0.63,0.12233,0.65,0.0904426,0.443275,0.644006,0.200731,,
5,19,0.45,0.920869,0.47,0.865399,0.63,0.131701,0.65,0.097971,0.457524,0.648797,0.191273,,
5,20,0.45,0.952516,0.47,0.883556,0.65,0.125549,0.67,0.0883436,0.465231,0.663734,0.198503,,
5,21,0.47,0.925039,0.49,0.886513,0.67,0.10258,0.69,0.0918728,0.482998,0.674819,0.191821,,
5,22,0.47,0.943918,0.49,0.893052,0.67,0.128774,0.69,0.0950939,0.487268,0.687087,0.199819,,
5,23,0.49,0.941263,0.51,0.894157,0.69,0.108441,0.71,0.1,0.507519,0.71,0.202481,,
5,24,0.51,0.922575,0.53,0.846487,0.71,0.118388,0.73,0.0818916,0.515934,0.720077,0.204143,,
5,25,0.53,0.907306,0.55,0.831553,0.73,0.110777,0.75,0.07235,0.531929,0.735609,0.20368,,
5,26,0.53,0.937683,0.55,0.880478,0.73,0.129483,0.75,0.0936754,0.543175,0.746467,0.203292,,
5,27,0.55,0.90491,0.57,0.836554,0.75,0.110537,0.77,0.0959808,0.551437,0.764478,0.213041,,
5,28,0.57,0.908055,0.59,0.840986,0.77,0.110353,0.79,0.0891755,0.572402,0.779777,0.207375,,
5,29,0.57,0.951965,0.59,0.885375,0.77,0.129442,0.79,0.0977828,0.585607,0.788599,0.202992,,
5,30,0.59,0.93434,0.61,0.865142,0.79,0.11725,0.81,0.0723307,0.599925,0.79768,0.197755,,
5,31,0.61,0.912014,0.63,0.820161,0.81,0.106332,0.83,0.0851064,0.612616,0.815966,0.20335,,
5,32,0.61,0.939642,0.63,0.880065,0.81,0.111455,0.83,0.0952113,0.623308,0.824104,0.200796,,
5,33,0.63,0.934902,0.65,0.859903,0.83,0.108323,0.85,0.0782353,0.639307,0.835532,0.196225,,
5,34,0.65,0.902973,0.67,0.822925,0.85,0.103093,0.87,0.0659341,0.650743,0.851665,0.200922,,
5,35,0.65,0.931136,0.67,0.880763,0.85,0.110402,0.87,0.097561,0.662362,0.866201,0.203839,,
5,36,0.67,0.923767,0.69,0.839966,0.87,0.10908,0.89,0.081861,0.675672,0.876672,0.201,,
5,37,0.67,0.943854,0.69,0.890528,0.89,0.108262,0.91,0.094392,0.686448,0.901913,0.215465,,
5,38,0.69,0.930525,0.71,0.882305,0.89,0.127004,0.91,0.0996641,0.702661,0.909754,0.207093,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
5,0,0.19,0.938636,0.21,0.892126,0.39,0.127401,0.41,0.0867225,0.206614,0.403472,0.196858,,
5,1,0.21,0.941224,0.23,0.867338,0.41,0.108513,0.43,0.0892655,0.221159,0.418846,0.197687,,
5,2,0.23,0.939675,0.25,0.852338,0.43,0.107185,0.45,0.0767928,0.239085,0.434728,0.195643,,
5,3,0.25,0.903987,0.27,0.838681,0.43,0.131178,0.45,0.0912888,0.251221,0.445632,0.194411,,
5,4,0.25,0.925159,0.27,0.870942,0.45,0.116265,0.47,0.0859649,0.259281,0.460736,0.201455,,
5,5,0.27,0.918254,0.29,0.831009,0.47,0.112138,0.49,0.0745665,0.274185,0.476461,0.202276,,
5,6,0.27,0.93736,0.29,0.893344,0.49,0.109597,0.51,0.0725943,0.286976,0.495187,0.208211,,
5,7,0.29,0.904542,0.31,0.854118,0.49,0.120215,0.51,0.0967164,0.291802,0.507205,0.215403,,
5,8,0.29,0.940493,0.31,0.895143,0.49,0.129829,0.51,0.0934343,0.307858,0.506392,0.198534,,
5,9,0.31,0.937692,0.33,0.873997,0.51,0.101047,0.53,0.096319,0.321835,0.514429,0.192594,,
5,10,0.33,0.915396,0.35,0.861985,0.53,0.104559,0.55,0.0786644,0.335765,0.533521,0.197756,,
5,11,0.33,0.938822,0.35,0.884615,0.55,0.100535,0.57,0.0747717,0.344324,0.550415,0.206091,,
5,12,0.35,0.94108,0.37,0.886305,0.55,0.110761,0.57,0.0909091,0.365,0.560841,0.195841,,
5,13,0.37,0.9128,0.39,0.857983,0.55,0.140615,0.57,0.1,0.37467,0.57,0.19533,,
5,14,0.37,0.946467,0.39,0.884161,0.57,0.128266,0.59,0.0966803,0.384916,0.587898,0.202982,,
5,15,0.39,0.93702,0.41,0.8704,0.59,0.112462,0.61,0.0775463,0.401114,0.597138,0.196024,,
5,16,0.41,0.916406,0.43,0.835017,0.59,0.152855,0.61,0.0914489,0.414032,0.607215,0.193183,,
5,17,0.41,0.944724,0.43,0.881452,0.61,0.114815,0.63,0.0950662,0.424137,0.625003,0.200866,,
5,18,0.43,0.923562,0.45,0.869744,0.63,0.112367,0.65,0.0771812,0.438756,0.63703,0.198274,,
5,19,0.45,0.901342,0.47,0.836515,0.65,0.10468,0.67,0.0616197,0.450414,0.652174,0.20176,,
5,20,0.45,0.923611,0.47,0.89174,0.65,0.105556,0.67,0.076161,0.464817,0.65378,0.188963,,
5,21,0.47,0.919905,0.49,0.86783,0.65,0.13478,0.67,0.0912913,0.477645,0.665995,0.18835,,
5,22,0.47,0.946429,0.49,0.886416,0.69,0.101165,0.71,0.0640227,0.485473,0.690627,0.205154,,
5,23,0.49,0.929619,0.51,0.846393,0.69,0.112469,0.71,0.0711722,0.497118,0.696039,0.198921,,
5,24,0.51,0.904901,0.53,0.82764,0.69,0.134652,0.71,0.0980036,0.511269,0.708911,0.197642,,
5,25,0.51,0.936747,0.53,0.879747,0.73,0.10276,0.75,0.0672963,0.522894,0.731557,0.208663,,
5,26,0.53,0.910518,0.55,0.842149,0.73,0.109229,0.75,0.083965,0.533077,0.737306,0.204229,,
5,27,0.55,0.901284,0.57,0.827855,0.75,0.108592,0.77,0.0932858,0.55035,0.761227,0.210877,,
5,28,0.55,0.929878,0.57,0.881513,0.77,0.106216,0.79,0.0741163,0.562355,0.773873,0.211518,,
5,29,0.57,0.926493,0.59,0.853514,0.77,0.113791,0.79,0.0834857,0.57726,0.779101,0.201841,,
5,30,0.57,0.94795,0.59,0.894108,0.77,0.156575,0.79,0.0901391,0.587811,0.787031,0.19922,,
5,31,0.59,0.940579,0.61,0.871987,0.79,0.130625,0.81,0.0878735,0.601832,0.804327,0.202495,,
5,32,0.61,0.923972,0.63,0.853367,0.81,0.126045,0.83,0.0725664,0.61679,0.81974,0.20295,,
5,33,0.63,0.904876,0.65,0.817104,0.83,0.106922,0.85,0.0738946,0.631111,0.834192,0.203081,,
5,34,0.63,0.937357,0.65,0.866558,0.83,0.130212,0.85,0.095826,0.640553,0.847572,0.207019,,
5,35,0.65,0.917416,0.67,0.838846,0.87,0.104321,0.89,0.0754612,0.654433,0.872994,0.218561,,
5,36,0.65,0.946746,0.67,0.893731,0.87,0.105996,0.89,0.0825325,0.667635,0.875111,0.207476,,
5,37,0.67,0.921899,0.69,0.887033,0.87,0.136308,0.89,0.0909091,0.682562,0.885995,0.203433,,
5,38,0.69,0.922961,0.71,0.836669,0.89,0.118563,0.91,0.0880223,0.695322,0.902156,0.206834,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
6,0,0.19,0.934716,0.21,0.886929,0.41,0.111376,0.43,0.0855775,0.204529,0.418819,0.21429,,
6,1,0.21,0.917054,0.23,0.85749,0.41,0.127488,0.43,0.0960145,0.215726,0.427467,0.211741,,
6,2,0.23,0.903941,0.25,0.822701,0.43,0.113948,0.45,0.0985337,0.23097,0.448097,0.217127,,
6,3,0.23,0.945778,0.25,0.883914,0.45,0.109238,0.47,0.0809214,0.2448,0.456525,0.211725,,
6,4,0.25,0.931168,0.27,0.854604,0.45,0.131105,0.47,0.0983811,0.258142,0.469011,0.210869,,
6,5,0.25,0.952636,0.27,0.896443,0.49,0.10405,0.51,0.0729589,0.268734,0.492605,0.223871,,
6,6,0.27,0.932809,0.29,0.897293,0.49,0.108722,0.51,0.0813107,0.288476,0.496364,0.207888,,
6,7,0.29,0.928732,0.31,0.881423,0.51,0.1019,0.53,0.0759207,0.302147,0.511463,0.209316,,
6,8,0.31,0.908756,0.33,0.853399,0.51,0.109238,0.53,0.0869819,0.313163,0.518302,0.205139,,
6,9,0.33,0.900814,0.35,0.83087,0.53,0.114476,0.55,0.0747499,0.330233,0.537288,0.207055,,
6,10,0.33,0.932657,0.35,0.887195,0.53,0.126502,0.55,0.0840093,0.344367,0.542474,0.198107,,
6,11,0.35,0.909836,0.37,0.854918,0.55,0.10101,0.57,0.0808486,0.353582,0.551002,0.19742,,
6,12,0.35,0.937264,0.37,0.881098,0.57,0.104673,0.59,0.0763359,0.363269,0.573298,0.210029,,
6,13,0.37,0.931408,0.39,0.862148,0.57,0.118831,0.59,0.0842912,0.37907,0.580904,0.201834,,
6,14,0.39,0.912147,0.41,0.855412,0.59,0.111801,0.61,0.0855962,0.394282,0.599007,0.204725,,
6,15,0.39,0.932735,0.41,0.874802,0.59,0.128951,0.61,0.0978474,0.401301,0.608616,0.207315,,
6,16,0.41,0.91161,0.43,0.85264,0.61,0.117541,0.63,0.0797101,0.413938,0.619273,0.205335,,
6,17,0.43,0.920648,0.45,0.823944,0.63,0.104543,0.65,0.0871369,0.43427,0.63522,0.20095,,
6,18,0.43,0.925697,0.45,0.876013,0.65,0.100499,0.67,0.0912409,0.440344,0.651078,0.210734,,
6,19,0.45,0.921401,0.47,0.857592,0.65,0.130244,0.67,0.0871101,0.456708,0.664023,0.207315,,
6,20,0.47,0.903279,0.49,0.843443,0.67,0.105233,0.69,0.0773606,0.471096,0.673755,0.202659,,
6,21,0.49,0.912409,0.51,0.797263,0.69,0.105676,0.71,0.0783274,0.492155,0.694151,0.201996,,
6,22,0.49,0.921198,0.51,0.863166,0.69,0.108301,0.71,0.0974898,0.497306,0.705356,0.20805,,
6,23,0.51,0.90799,0.53,0.820932,0.69,0.142049,0.71,0.0992556,0.511836,0.709652,0.197816,,
6,24,0.51,0.932216,0.53,0.859167,0.71,0.130835,0.73,0.0986763,0.51882,0.729177,0.210357,,
6,25,0.51,0.943146,0.53,0.893417,0.73,0.118929,0.75,0.0885922,0.527352,0.742479,0.215127,,
6,26,0.53,0.942201,0.55,0.877971,0.75,0.107438,0.77,0.075,0.543141,0.754586,0.211445,,
6,27,0.55,0.927877,0.57,0.883265,0.75,0.119458,0.77,0.0928571,0.562498,0.76463,0.202132,,
6,28,0.57,0.909848,0.59,0.852941,0.77,0.122807,0.79,0.0932106,0.573461,0.785412,0.211951,,
6,29,0.57,0.94749,0.59,0.895618,0.79,0.112319,0.81,0.0788357,0.58831,0.797358,0.209048,,
6,30,0.59,0.925804,0.61,0.863481,0.79,0.1207,0.81,0.0793083,0.598281,0.800002,0.201721,,
6,31,0.61,0.923381,0.63,0.835,0.81,0.110469,0.83,0.0704795,0.615291,0.815236,0.199945,,
6,32,0.61,0.938299,0.63,0.8824,0.81,0.128707,0.83,0.0976633,0.623703,0.828495,0.204792,,
6,33,0.63,0.926104,0.65,0.87084,0.83,0.119146,0.85,0.0880503,0.639447,0.842314,0.202867,,
6,34,0.65,0.932079,0.67,0.846794,0.85,0.108565,0.87,0.0814088,0.657523,0.856308,0.198785,,
6,35,0.65,0.939063,0.67,0.886747,0.87,0.10024,0.89,0.0672043,0.664933,0.870145,0.205212,,
6,36,0.67,0.934783,0.69,0.869846,0.87,0.113081,0.89,0.0833816,0.680713,0.878809,0.198096,,
6,37,0.69,0.913995,0.71,0.821806,0.89,0.112777,0.91,0.0853593,0.693036,0.89932,0.206284,,
6,38,0.69,0.925549,0.71,0.88502,0.89,0.130945,0.91,0.0948905,0.702608,0.907166,0.204558,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
6,0,0.21,0.926734,0.23,0.849873,0.41,0.118396,0.43,0.0924073,0.216956,0.424157,0.207201,,
6,1,0.23,0.900709,0.25,0.811923,0.43,0.11091,0.45,0.0819575,0.23016,0.437536,0.207376,,
6,2,0.23,0.914958,0.25,0.883527,0.45,0.105735,0.47,0.0782509,0.239518,0.454173,0.214655,,
6,3,0.25,0.903382,0.27,0.84375,0.45,0.125774,0.47,0.0863309,0.251134,0.463069,0.211935,,
6,4,0.25,0.940476,0.27,0.882661,0.47,0.116066,0.49,0.0738372,0.264002,0.477609,0.213607,,
6,5,0.27,0.925983,0.29,0.873609,0.47,0.118685,0.49,0.0968481,0.279922,0.487113,0.207191,,
6,6,0.29,0.902344,0.31,0.85,0.49,0.114894,0.51,0.0898305,0.290896,0.501885,0.210989,,
6,7,0.29,0.946442,0.31,0.895231,0.49,0.138404,0.51,0.0953237,0.308138,0.507829,0.199691,,
6,8,0.31,0.916484,0.33,0.872007,0.51,0.119517,0.53,0.095,0.317412,0.525921,0.208509,,
6,9,0.33,0.912184,0.35,0.815166,0.51,0.162607,0.53,0.095122,0.332512,0.528554,0.196042,,
6,10,0.33,0.926811,0.35,0.882927,0.53,0.12273,0.55,0.096319,0.342219,0.547213,0.204994,,
6,11,0.35,0.921633,0.37,0.86165,0.57,0.100933,0.59,0.0605187,0.357213,0.570462,0.213249,,
6,12,0.35,0.946493,0.37,0.89244,0.57,0.103957,0.59,0.0665499,0.367203,0.572116,0.204913,,
6,13,0.37,0.9375,0.39,0.874411,0.57,0.108091,0.59,0.0937122,0.381888,0.581254,0.199366,,
6,14,0.39,0.906498,0.41,0.846089,0.59,0.108158,0.61,0.0777512,0.392151,0.595366,0.203215,,
6,15,0.39,0.937112,0.41,0.892711,0.59,0.12284,0.61,0.0899633,0.406717,0.603894,0.197177,,
6,16,0.41,0.917127,0.43,0.866832,0.61,0.104658,0.63,0.0797401,0.416811,0.613739,0.196928,,
6,17,0.43,0.911043,0.45,0.826199,0.61,0.14142,0.63,0.0876763,0.432603,0.625414,0.192811,,
6,18,0.43,0.933955,0.45,0.875,0.63,0.124208,0.65,0.0818235,0.441519,0.641423,0.199904,,
6,19,0.45,0.913112,0.47,0.872375,0.65,0.11507,0.67,0.0631821,0.456437,0.655809,0.199372,,
6,20,0.45,0.944444,0.47,0.888325,0.65,0.131313,0.67,0.0988665,0.465839,0.669301,0.203462,,
6,21,0.47,0.940476,0.49,0.861314,0.69,0.101287,0.71,0.0718768,0.480226,0.690875,0.210649,,
6,22,0.49,0.913978,0.51,0.84739,0.69,0.109925,0.71,0.0831281,0.494198,0.697408,0.20321,,
6,23,0.49,0.94109,0.51,0.8951,0.69,0.12138,0.71,0.098163,0.507869,0.708418,0.200549,,
6,24,0.51,0.934911,0.53,0.880952,0.71,0.128205,0.73,0.0955795,0.52294,0.72729,0.20435,,
6,25,0.53,0.911007,0.55,0.846761,0.73,0.1115,0.75,0.0814371,0.533427,0.737651,0.204224,,
6,26,0.53,0.934851,0.55,0.878475,0.73,0.135688,0.75,0.0994048,0.542364,0.749672,0.207308,,
6,27,0.55,0.918899,0.57,0.853698,0.75,0.105721,0.77,0.0914881,0.555797,0.758039,0.202242,,
6,28,0.57,0.907537,0.59,0.851461,0.77,0.104617,0.79,0.083524,0.572688,0.774378,0.20169,,
6,29,0.57,0.929946,0.59,0.873563,0.77,0.129584,0.79,0.0955297,0.580622,0.787375,0.206753,,
6,30,0.59,0.90392,0.61,0.837905,0.79,0.10349,0.81,0.0775916,0.591188,0.792695,0.201507,,
6,31,0.61,0.900247,0.63,0.810834,0.79,0.127521,0.81,0.0985577,0.610055,0.809004,0.198949,,
6,32,0.61,0.929587,0.63,0.865293,0.81,0.109254,0.83,0.0891521,0.619204,0.819207,0.200003,,
6,33,0.63,0.904418,0.65,0.843456,0.83,0.108772,0.85,0.0783201,0.631449,0.835761,0.204312,,
6,34,0.63,0.926084,0.65,0.890685,0.83,0.13747,0.85,0.0890973,0.644737,0.845492,0.200755,,
6,35,0.65,0.926149,0.67,0.861111,0.85,0.118783,0.87,0.0762712,0.658041,0.858837,0.200796,,
6,36,0.67,0.915516,0.69,0.828125,0.87,0.101993,0.89,0.0743935,0.673551,0.871444,0.197893,,
6,37,0.67,0.927748,0.69,0.880632,0.87,0.114684,0.89,0.0822066,0.681779,0.879043,0.197264,,
6,38,0.69,0.928626,0.71,0.867099,0.89,0.111868,0.91,0.0792411,0.699305,0.897275,0.19797,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
5,0,0.19,0.932075,0.21,0.888353,0.41,0.101992,0.43,0.0783168,0.204672,0.411683,0.207011,,
5,1,0.21,0.918633,0.23,0.859634,0.41,0.124453,0.43,0.0960961,0.216316,0.427247,0.210931,,
5,2,0.23,0.919032,0.25,0.840532,0.43,0.102163,0.45,0.0857461,0.234849,0.432635,0.197786,,
