radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.228387,0.405089,0.0183561,85285,35,84555,965,38735
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.239627,0.421626,0.0179642,83555,30,84629,970,38787
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.234252,0.41625,0.0186732,84185,35,84496,965,38740
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.22364,0.396683,0.0172383,84057,35,84463,965,38714
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.22756,0.405194,0.0177095,84446,34,84447,966,38668
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.234994,0.415785,0.0182269,84902,34,84491,966,38707
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.236808,0.419012,0.0198011,83253,28,84552,972,38722
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.232151,0.411853,0.0181925,84348,30,84501,970,38700
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.234835,0.415379,0.018607,84323,38,84418,962,38658
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.23153,0.410423,0.0175396,84352,30,84645,970,38793
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.229841,0.408765,0.0170876,83745,34,84448,966,38669
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.235524,0.417426,0.0182479,83900,33,84411,967,38639
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.225325,0.400716,0.0175095,84611,34,84629,966,38781
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.233954,0.41468,0.0185644,83978,31,84552,969,38726
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.353891,0.584906,0.0223786,72480,22,72421,978,30325
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.356027,0.589281,0.0236305,72597,24,72456,976,30331
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.360826,0.595389,0.0228793,71921,19,72486,981,30393
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.3465,0.57464,0.0213031,72736,18,72535,982,30437
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.348883,0.577569,0.0225981,72639,19,72489,981,30396
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.357587,0.590216,0.022484,71384,22,72560,978,30425
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.359722,0.591517,0.0220498,70681,27,72520,973,30367
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.350048,0.580827,0.0222816,73020,19,72567,981,30445
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.352512,0.58446,0.0220725,72443,25,72456,975,30334
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.352503,0.584574,0.022399,72771,19,72594,981,30486
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.347731,0.577867,0.0222893,71873,19,72668,981,30532
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.357155,0.589207,0.022534,73156,19,72598,981,30484
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.347686,0.577165,0.022448,73414,19,72650,981,30524
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.356031,0.586019,0.0227605,71769,20,72694,980,30524
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.356878,0.588525,0.0214379,71579,24,72478,976,30350
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.343491,0.571962,0.0234925,73066,19,72641,981,30493
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.359838,0.594159,0.0235901,71831,18,72485,982,30401
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.353691,0.584674,0.0214433,73263,20,72503,980,30394
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.35306,0.584976,0.0218481,72203,21,72583,979,30461
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.355095,0.587273,0.022066,71626,19,72612,981,30495
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.458609,0.710167,0.0241321,60521,18,61303,982,23167
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.45653,0.709841,0.0246607,61008,15,61205,985,23140
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.462715,0.716402,0.0246546,60212,14,61396,986,23232
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.457062,0.70824,0.0231797,60937,15,61315,985,23177
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.455416,0.708039,0.0241292,61378,19,61303,981,23132
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.457368,0.711395,0.0234187,61468,18,61287,982,23157
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.464508,0.719642,0.0241611,60676,21,61253,979,23092
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.463633,0.718807,0.0227073,61456,15,61234,985,23156
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.452009,0.702649,0.0232638,62522,15,61352,985,23195
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.45881,0.712128,0.0229668,60718,23,61214,977,23063
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.455475,0.709968,0.0236764,61707,17,61392,983,23229
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.457518,0.708471,0.0239468,61908,18,61246,982,23107
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.457986,0.712359,0.02232,61111,17,61359,983,23206
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.454136,0.70519,0.0237286,61192,23,61150,977,23021
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.459729,0.712587,0.0233961,61570,17,61242,983,23113
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.451472,0.704208,0.0233763,61665,21,61292,979,23100
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.46024,0.713679,0.0233405,61267,19,61197,981,23092
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.461801,0.71761,0.0236574,60721,17,61257,983,23140
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.462765,0.716208,0.0234449,60333,22,61156,978,23012
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.455072,0.708719,0.0234384,61075,18,61244,982,23126
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.542077,0.798068,0.0228927,50824,13,50816,987,17067
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.537738,0.791508,0.0232647,51129,18,50773,982,17011
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.545878,0.80104,0.0232119,50362,22,50771,978,16957
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.540449,0.793743,0.0240099,50854,16,50898,984,17080
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.550369,0.800424,0.0231995,50001,15,50819,985,17067
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.542988,0.797525,0.023893,50747,17,50696,983,16979
