radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0284342,0.055955,0.00312825,101814,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0308934,0.060616,0.0033637,100782,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0264472,0.0520574,0.00303157,102752,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0321615,0.0631774,0.00328738,100384,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0295971,0.0582758,0.00315123,102341,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0303767,0.0598661,0.0034305,101443,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0268725,0.0531093,0.002587,102242,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0231573,0.0457457,0.00220686,101955,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0282644,0.0559053,0.0030932,101028,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0296938,0.0585346,0.00311302,101991,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0331009,0.0650153,0.00337334,101976,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0266407,0.0523474,0.0028455,102794,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.15,0.8,T,F,0,0,0,0,1,1000,0.0272734,0.0537794,0.00308393,101656,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0889071,0.16967,0.00944415,95403,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0856755,0.164299,0.00826412,96562,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0892185,0.170157,0.00836796,96499,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0848529,0.162561,0.00833044,97834,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0900036,0.171496,0.00893382,96935,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0884753,0.169206,0.00867058,96072,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0882549,0.168579,0.00835152,96210,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.086353,0.16529,0.00892793,97223,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0897887,0.171109,0.00918229,96599,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0849363,0.162888,0.00776569,96643,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.086164,0.164887,0.00830992,96090,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0872694,0.166349,0.00782722,96586,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0864198,0.165265,0.00811235,96766,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0871234,0.16686,0.008157,96788,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.086423,0.165772,0.00806526,97393,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0880354,0.167929,0.00827161,96535,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0896758,0.17108,0.00882006,96598,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0868299,0.165983,0.00866642,96522,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.0871746,0.166601,0.00889979,96800,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.2,0.8,T,F,0,0,0,0,1,1000,0.090494,0.172635,0.00896577,96255,0,0,0,0
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.142224,0.264414,0.0128307,92045,32,92071,968,43931
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.149489,0.276683,0.0139689,91274,35,92041,965,43912
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.146633,0.271632,0.0134241,91105,39,92042,961,43912
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.141752,0.264127,0.0111279,92785,33,92126,967,43962
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.145338,0.269303,0.013594,92357,36,92033,964,43899
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.144315,0.267368,0.0124762,91574,32,92029,968,43894
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.145849,0.270446,0.0126257,92510,32,92093,968,43944
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.142024,0.263215,0.0129981,92206,31,92009,969,43875
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.143513,0.267006,0.013448,92058,31,92007,969,43875
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.148946,0.274982,0.0132687,90966,37,92054,963,43920
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.142346,0.264691,0.0132406,91499,34,92045,966,43911
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.149456,0.27722,0.0129698,91559,32,92049,968,43904
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.15084,0.27867,0.0130827,90616,32,92069,968,43925
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.143236,0.26598,0.0130814,91695,34,92092,966,43933
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.144946,0.268757,0.0134922,91979,38,92058,962,43918
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.152172,0.281014,0.0138645,92070,35,92071,965,43931
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.148356,0.274723,0.0129138,91685,33,92054,967,43916
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.148268,0.273617,0.0133509,91979,36,92114,964,43949
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.145253,0.269299,0.0133728,91716,32,92036,968,43903
