radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_pop_size,ending_fertile_female,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.547977,0.783029,0.278613,8379,1335,22,12690,978,2306
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.518548,0.768788,0.275291,16686,3017,20,12308,980,2213
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.479842,0.726459,0.29317,14188,2855,20,12418,980,2286
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.560725,0.803913,0.271739,6900,1030,22,13068,978,2502
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.585507,0.808679,0.260528,9356,1316,25,12789,975,2377
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.568879,0.80231,0.257882,9611,1543,22,12598,978,2294
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.412553,0.634954,0.262983,24186,6018,20,12407,980,2240
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.562996,0.793618,0.262462,7302,1160,22,13114,978,2518
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.526626,0.782299,0.272252,11943,2134,22,13415,978,2559
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.369084,0.572475,0.286978,22946,6108,24,12782,976,2340
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.560855,0.811488,0.264128,11856,1894,26,12503,974,2309
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.512633,0.75224,0.281707,17969,3312,24,12882,976,2380
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.475073,0.708273,0.269984,16488,3420,21,12370,979,2236
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.591631,0.836262,0.246923,11781,1771,24,13346,976,2561
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.527207,0.771855,0.26064,11725,2254,26,12853,974,2413
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.538286,0.77918,0.264781,11806,2071,20,12652,980,2322
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.491259,0.733629,0.269308,6979,1458,21,12744,979,2331
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.363989,0.573685,0.289328,21524,5705,24,12608,976,2325
0.2,0.1,0.05,6.0,0.1,0.85,0.9,0.8,F,T,0,0,0,0,1,1000,0.623032,0.860774,0.236336,8892,1193,21,12696,979,2349
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.501553,0.745931,0.278049,17389,3293,19,13194,981,2429
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.56259,0.804793,0.261961,11767,1846,22,12777,978,2310
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.540983,0.788003,0.27945,12920,2097,24,13189,976,2460
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.581,0.81756,0.260288,11105,1617,18,12759,982,2304
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.488587,0.736451,0.284799,14282,2704,23,12905,977,2340
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.437136,0.654947,0.288567,12543,2793,22,12482,978,2192
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.568783,0.816555,0.269018,13579,2002,26,13681,974,2564
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.556812,0.799504,0.268386,10878,1737,22,13090,978,2397
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.480536,0.715717,0.291099,15773,3021,24,13257,976,2421
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.393542,0.624393,0.275093,24310,6426,26,13713,974,2632
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.559478,0.808163,0.270961,15779,2389,23,13174,977,2480
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.509998,0.754646,0.279212,16303,2958,25,14030,975,2657
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.475696,0.719501,0.283325,18927,3915,21,13394,979,2478
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.471757,0.710364,0.286758,15119,3043,23,12774,977,2317
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.523765,0.757134,0.282966,10162,1795,21,12806,979,2318
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.49257,0.7296,0.29259,14804,2758,25,12992,975,2369
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.503658,0.756045,0.279005,14351,2810,23,13415,977,2484
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.597454,0.830275,0.251591,10682,1467,26,13498,974,2583
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.485021,0.724596,0.286823,15588,3105,21,13098,979,2494
0.2,0.1,0.05,6.0,0.1,0.9,0.9,0.8,F,T,0,0,0,0,1,1000,0.410976,0.644985,0.279475,21247,5252,24,13402,976,2541
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.569109,0.817595,0.270132,10071,1526,23,13462,977,2405
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.549884,0.803738,0.27638,12519,2028,9,13868,991,2557
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.571984,0.816176,0.259259,10287,1566,23,13517,977,2506
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.507105,0.75216,0.28202,15623,2853,22,13660,978,2504
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.5096,0.748111,0.282825,16146,2929,23,13589,977,2482
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.552996,0.794197,0.263635,10029,1661,24,13569,976,2486
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.508556,0.739494,0.282434,12564,2206,26,13809,974,2547
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.484269,0.727966,0.287364,17450,3479,25,13475,975,2461
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.534152,0.781726,0.267207,13396,2362,26,13461,974,2455
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.56452,0.812441,0.27334,9501,1403,25,13528,975,2454
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.541458,0.790858,0.272805,9998,1729,27,13995,973,2575
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.556163,0.798807,0.276243,15090,2325,24,13486,976,2484
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.521595,0.775491,0.29454,9817,1645,24,13641,976,2547
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.492255,0.741101,0.289037,20788,3936,22,13246,978,2367
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.524167,0.76087,0.28163,13800,2343,24,13816,976,2503
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.524156,0.775166,0.285405,13868,2393,28,13495,972,2454
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.569326,0.812751,0.260438,10227,1584,26,12972,974,2313
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.574876,0.815671,0.262863,8474,1277,31,13976,969,2605
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.565706,0.807493,0.261005,12358,1957,11,13702,989,2493
0.2,0.1,0.05,6.0,0.1,0.95,0.9,0.8,F,T,0,0,0,0,1,1000,0.475891,0.726927,0.287488,20013,4019,25,13856,975,2594
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.522611,0.761824,0.283362,13511,2356,17,14007,983,2553
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.426095,0.663655,0.303259,21142,4720,27,13990,973,2526
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.448178,0.676128,0.299993,14762,3052,18,13527,982,2417
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.504328,0.752211,0.2763,15941,3093,19,13975,981,2551
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.549917,0.796426,0.276434,12030,1928,20,14494,980,2727
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.414574,0.643967,0.298545,22335,5214,25,14736,975,2764
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.550035,0.79733,0.274167,11462,1845,22,13792,978,2505
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.46424,0.704754,0.295673,18764,3821,22,13782,978,2479
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.493278,0.74146,0.280425,20082,3976,27,14385,973,2631
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.481769,0.725798,0.291188,15660,3047,21,13928,979,2524
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.494749,0.753862,0.299729,14760,2697,24,13762,976,2455
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.49035,0.73269,0.299898,11814,2168,26,14121,974,2592
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.518366,0.759444,0.282606,15327,2647,30,13916,970,2483
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.539016,0.787022,0.276736,11034,1855,32,14351,968,2646
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.52277,0.770334,0.276661,14778,2639,21,13881,979,2511
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.50451,0.749515,0.284247,15965,2996,29,14135,971,2576
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.552509,0.788636,0.266477,10560,1733,27,14489,973,2753
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.547939,0.798855,0.283931,13100,1990,21,14232,979,2592
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.546595,0.788451,0.270569,12555,2104,25,14274,975,2610
0.2,0.1,0.05,6.0,0.1,1.0,0.9,0.8,F,T,0,0,0,0,1,1000,0.529822,0.774112,0.279124,15760,2672,25,13960,975,2548
